Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly,Sharpe_Monthly_Rolling
2024-02-06,100.44,105.3,106.97,,34.03,47.57,0.0,-11.48,3.41,3.09,4.67,0.59,4.0,0.64,5.16,1.382
2024-02-07,101.62,106.17,107.98,,32.5,47.44,0.0,-11.48,1.17,2.29,4.22,3.08,5.02,3.91,6.05,1.275
2024-02-08,102.94,106.23,108.23,,31.36,45.41,0.0,-11.48,1.3,4.24,9.55,1.87,4.48,2.81,5.5,2.633
2024-02-09,100.29,106.84,109.58,,34.28,44.65,-2.57,-11.48,-2.57,3.73,10.45,1.37,5.15,2.31,6.82,2.891
2024-02-12,101.1,106.74,109.25,,34.18,43.92,-1.79,-11.48,0.81,4.09,8.35,1.6,4.98,2.21,6.48,2.407
2024-02-13,94.85,105.28,107.29,,51.78,48.8,-7.86,-11.48,-6.18,-5.56,3.95,-0.02,3.54,0.3,4.56,1.189
2024-02-14,94.93,106.29,108.68,,49.28,47.99,-7.79,-11.48,0.08,-6.58,1.33,0.11,4.92,0.65,6.12,0.563
2024-02-15,97.06,106.91,109.0,,52.77,41.47,-5.71,-11.48,2.25,-5.71,11.11,0.64,6.13,0.71,7.07,3.255
2024-02-16,94.49,106.39,108.11,,52.91,42.86,-8.21,-11.48,-2.65,-5.79,7.08,-0.42,4.7,-1.34,4.78,2.124
2024-02-19,95.59,106.39,108.11,,53.81,42.63,-7.14,-11.48,1.17,-5.45,6.38,-0.32,3.42,-1.05,3.03,1.948
2024-02-20,91.25,105.75,107.12,,44.41,45.52,-11.36,-11.48,-4.54,-3.8,-0.08,0.45,2.58,-0.16,1.76,0.197
2024-02-21,91.84,105.89,106.78,,45.24,43.42,-10.79,-11.48,0.64,-3.25,-3.18,-0.38,2.41,-1.75,1.0,-0.684
2024-02-22,94.19,108.12,109.93,,46.54,44.32,-8.5,-11.48,2.56,-2.95,-1.46,1.14,4.49,0.85,3.62,-0.186
2024-02-23,93.6,108.16,109.63,,42.89,42.61,-9.07,-11.48,-0.62,-0.93,1.43,1.66,3.98,1.4,3.14,0.606
2024-02-26,88.31,107.75,109.48,,55.2,42.19,-14.21,-14.21,-5.66,-7.62,-9.36,1.28,3.65,1.27,3.37,-2.584
2024-02-27,88.9,107.94,109.89,,49.34,41.96,-13.64,-14.21,0.67,-2.58,-9.84,2.06,3.05,2.59,2.61,-2.752
2024-02-28,86.1,107.76,109.29,,51.19,42.93,-16.36,-16.36,-3.14,-6.24,-11.62,1.77,2.94,2.35,2.82,-3.236
2024-02-29,83.68,108.32,110.28,,38.76,42.59,-18.71,-18.71,-2.82,-11.16,-15.77,0.18,5.17,0.31,6.12,-4.608
2024-03-01,86.03,109.19,111.53,,53.19,44.38,-16.43,-18.71,2.81,-8.09,-12.88,0.95,4.71,1.74,5.95,-3.502
2024-03-04,85.81,109.06,111.07,,39.48,44.07,-16.64,-18.71,-0.26,-2.83,-11.25,1.21,3.48,1.45,3.7,-3.029
2024-03-05,81.25,107.95,109.23,,49.45,46.88,-21.07,-21.07,-5.31,-8.6,-16.35,0.01,2.75,-0.6,2.19,-4.324
2024-03-06,84.56,108.5,109.86,,61.62,47.68,-17.86,-21.07,4.07,-1.79,-15.81,0.69,3.04,0.53,2.71,-4.083
2024-03-07,84.34,109.62,111.52,,57.58,47.2,-18.07,-21.07,-0.26,0.79,-17.0,1.2,3.25,1.13,3.28,-4.489
2024-03-08,90.15,108.9,110.23,,74.08,53.89,-12.43,-21.07,6.89,4.79,-12.43,-0.26,2.52,-1.17,1.85,-2.688
2024-03-11,87.72,108.78,109.78,,78.62,53.95,-14.79,-21.07,-2.69,2.23,-12.54,-0.25,1.82,-1.16,0.18,-2.712
2024-03-12,88.9,110.0,111.47,,59.21,54.15,-13.64,-21.07,1.34,9.41,-12.07,1.9,3.06,2.05,2.03,-2.583
2024-03-13,87.43,109.79,110.87,,59.75,50.36,-15.07,-21.07,-1.65,3.39,-7.83,1.19,4.28,0.91,3.34,-1.699
2024-03-14,86.4,109.47,110.53,,61.04,50.42,-16.07,-21.07,-1.18,2.44,-8.99,-0.13,3.0,-0.89,1.7,-1.996
2024-03-15,85.96,108.76,109.46,,23.84,49.49,-16.5,-21.07,-0.51,-4.65,-11.44,-0.13,1.74,-0.7,0.42,-2.702
2024-03-18,84.56,109.45,110.36,,19.75,49.07,-17.86,-21.07,-1.63,-3.6,-10.51,0.62,2.87,0.53,2.08,-2.474
2024-03-19,81.47,110.07,110.79,,18.62,49.86,-20.86,-21.07,-3.65,-8.35,-14.77,0.06,3.45,-0.61,2.48,-3.595
2024-03-20,81.62,111.05,112.18,,23.08,47.94,-20.71,-21.07,0.18,-6.64,-10.56,1.15,5.01,1.18,4.73,-2.558
2024-03-21,82.87,111.41,112.4,,31.04,48.3,-19.5,-21.07,1.53,-4.09,-9.77,1.77,5.21,1.69,5.27,-2.318
2024-03-22,86.4,111.25,112.59,,47.89,49.96,-16.07,-21.07,4.26,0.51,-8.27,2.29,2.89,2.85,2.41,-1.833
2024-03-25,87.5,110.91,112.28,,45.53,50.27,-15.0,-21.07,1.28,3.48,-6.52,1.34,2.54,1.75,2.42,-1.368
2024-03-26,83.82,110.6,111.81,,48.89,48.53,-18.57,-21.07,-4.2,2.89,-5.08,0.48,2.64,0.92,2.12,-1.058
2024-03-27,91.1,111.56,112.39,,74.67,57.46,-11.5,-21.07,8.68,11.62,2.48,0.46,3.35,0.18,2.27,0.781
2024-03-28,91.47,111.68,112.25,,75.83,56.18,-11.14,-21.07,0.4,10.38,6.23,0.24,3.64,-0.14,2.71,1.557
2024-04-01,91.47,111.46,112.37,,74.15,55.02,-11.14,-21.07,0.0,5.87,9.31,0.18,2.89,-0.19,1.89,2.204
2024-04-02,90.44,110.65,111.3,,76.0,54.6,-12.14,-21.07,-1.13,3.36,5.13,-0.24,1.34,-0.88,-0.21,1.356
2024-04-03,95.59,110.77,111.55,,67.33,57.65,-7.14,-21.07,5.69,14.04,11.4,0.15,1.57,-0.23,0.43,2.522
2024-04-04,95.59,109.4,109.98,,42.65,53.61,-7.14,-21.07,0.0,4.92,17.65,-1.93,1.35,-2.14,0.69,3.901
2024-04-05,93.57,110.62,111.35,,48.23,53.17,-9.11,-21.07,-2.12,2.29,10.65,-0.95,1.95,-0.8,1.35,2.537
2024-04-08,92.83,110.58,111.39,,49.05,53.3,-9.82,-21.07,-0.79,1.49,10.07,-0.79,0.87,-0.87,-0.12,2.412
2024-04-09,94.3,110.74,111.75,,47.73,48.23,-8.39,-21.07,1.58,4.27,4.61,0.08,1.68,0.41,1.38,1.346
2024-04-10,96.51,109.69,110.82,,28.47,47.5,-6.25,-21.07,2.34,0.96,10.02,-0.98,0.83,-0.66,0.94,2.638
2024-04-11,96.32,110.51,112.68,,28.59,47.45,-6.43,-21.07,-0.19,0.77,8.35,1.01,0.46,2.45,1.09,2.253
2024-04-12,92.65,108.9,110.85,,38.11,49.21,-10.0,-21.07,-3.82,-0.98,5.97,-1.56,-0.81,-0.45,-0.02,1.646
2024-04-15,87.13,107.59,108.86,,56.53,53.62,-15.36,-21.07,-5.95,-6.14,0.85,-2.7,-1.72,-2.27,-1.51,0.442
2024-04-16,86.76,107.37,108.72,,51.9,53.61,-15.71,-21.07,-0.42,-7.99,0.94,-3.04,-1.28,-2.71,-0.68,0.462
2024-04-17,86.21,106.75,107.48,,40.74,53.32,-16.25,-21.07,-0.64,-10.67,1.96,-2.68,-2.47,-3.01,-2.61,0.687
2024-04-18,86.95,106.51,106.92,,44.49,51.53,-15.54,-21.07,0.85,-9.73,6.72,-3.61,-3.23,-5.11,-3.5,1.76
2024-04-19,87.87,105.58,104.73,,45.36,51.58,-14.64,-21.07,1.06,-5.16,7.66,-3.05,-4.93,-5.52,-6.64,1.962
2024-04-22,90.26,106.5,105.89,,21.4,52.07,-12.32,-21.07,2.72,3.59,8.92,-1.01,-4.41,-2.73,-5.8,2.217
2024-04-23,88.97,107.77,107.57,,25.55,50.54,-13.57,-21.07,-1.43,2.54,2.98,0.38,-3.13,-1.06,-4.46,0.935
2024-04-24,88.42,107.8,107.68,,25.5,50.45,-14.11,-21.07,-0.62,2.56,1.05,0.98,-2.81,0.19,-4.1,0.485
2024-04-25,87.5,107.3,106.99,,27.4,48.2,-15.0,-21.07,-1.04,0.63,4.39,0.74,-2.98,0.07,-4.31,1.295
2024-04-26,86.21,108.4,109.15,,27.93,37.44,-16.25,-21.07,-1.47,-1.88,-5.37,2.67,-2.83,4.23,-2.88,-1.587
2024-04-29,90.07,108.74,109.53,,40.24,40.82,-12.5,-21.07,4.48,-0.2,-1.53,2.11,-2.63,3.44,-2.42,-0.258
2024-04-30,89.52,107.03,107.3,,38.84,40.87,-13.04,-21.07,-0.61,0.62,-2.13,-0.69,-3.97,-0.25,-4.51,-0.437
2024-05-01,89.52,106.67,106.94,,38.31,40.69,-13.04,-21.07,0.0,1.25,-1.02,-1.05,-3.6,-0.68,-3.91,-0.108
2024-05-02,95.59,107.64,108.56,,57.06,42.73,-7.14,-21.07,6.78,9.24,-0.0,0.31,-2.83,1.47,-2.68,0.202
2024-05-03,101.47,108.99,110.72,,54.87,47.7,-1.43,-21.07,6.15,17.7,6.15,0.55,-0.38,1.43,0.67,1.73
2024-05-06,106.8,110.12,112.04,,56.13,49.73,0.0,-21.07,5.25,18.57,14.15,1.26,-0.45,2.29,0.62,3.437
2024-05-07,100.92,110.26,111.93,,83.09,53.99,-5.51,-21.07,-5.51,12.73,8.71,3.02,-0.28,4.31,0.48,2.116
2024-05-08,102.94,110.26,111.72,,80.41,54.12,-3.61,-21.07,2.0,14.99,9.16,3.37,-0.43,4.47,-0.02,2.204
2024-05-09,103.68,110.82,112.02,,73.38,53.7,-2.93,-21.07,0.71,8.46,7.43,2.96,1.04,3.19,1.09,1.858
2024-05-10,104.23,111.01,111.98,,61.97,53.66,-2.41,-21.07,0.53,2.72,8.21,1.85,0.45,1.14,-0.62,2.021
2024-05-13,98.53,110.98,112.31,,57.84,55.58,-7.75,-21.07,-5.47,-7.75,6.35,0.79,1.91,0.24,1.32,1.595
2024-05-14,99.82,111.52,113.15,,47.78,50.68,-6.54,-21.07,1.31,-1.09,14.56,1.14,3.65,1.09,3.94,3.468
2024-05-15,101.47,112.82,114.74,,46.84,50.61,-4.99,-21.07,1.66,-1.43,16.95,2.32,5.08,2.7,5.53,3.966
2024-05-16,100.37,112.59,114.43,,46.24,50.79,-6.02,-21.07,-1.09,-3.19,16.42,1.59,5.47,2.15,6.47,3.845
2024-05-17,97.24,112.72,114.35,,47.78,52.55,-8.95,-21.07,-3.11,-6.7,11.84,1.54,5.83,2.11,6.95,2.811
2024-05-20,97.79,112.82,115.09,,31.31,52.52,-8.43,-21.07,0.57,-0.75,11.3,1.66,6.86,2.48,9.9,2.7
2024-05-21,95.04,113.11,115.35,,33.01,53.15,-11.02,-21.07,-2.82,-4.79,5.3,1.42,6.2,1.95,8.94,1.417
2024-05-22,95.59,112.8,115.14,,28.16,52.79,-10.5,-21.07,0.58,-5.8,7.44,-0.02,4.66,0.35,7.04,1.883
2024-05-23,95.59,111.97,114.69,,29.4,52.68,-10.5,-21.07,0.0,-4.76,8.11,-0.55,3.87,0.23,6.51,2.028
2024-05-24,92.28,112.75,115.96,,31.07,54.17,-13.6,-21.07,-3.46,-5.1,5.46,0.03,5.08,1.41,8.38,1.436
2024-05-27,91.91,112.75,115.96,,28.6,53.86,-13.94,-21.07,-0.4,-6.02,6.61,-0.06,4.01,0.75,6.23,1.683
2024-05-28,90.07,112.78,116.64,,26.21,52.27,-15.66,-21.07,-2.0,-5.22,-0.0,-0.29,3.71,1.11,6.49,0.247
2024-05-29,88.05,111.95,115.96,,22.51,52.83,-17.56,-21.07,-2.24,-7.88,-1.64,-0.75,4.59,0.71,8.06,-0.126
2024-05-30,90.07,111.28,114.7,,35.24,53.44,-15.66,-21.07,2.3,-5.77,0.62,-0.61,4.33,0.01,7.25,0.391
2024-05-31,88.6,112.17,114.68,,29.67,47.81,-17.04,-21.07,-1.63,-3.98,-7.31,-0.51,4.21,-1.1,5.64,-1.673
2024-06-03,88.79,112.3,115.33,,30.48,41.72,-16.87,-21.07,0.21,-3.4,-12.5,-0.4,3.03,-0.54,4.16,-3.628
2024-06-04,87.13,112.47,115.52,,30.12,36.04,-18.42,-21.07,-1.86,-3.27,-18.42,-0.28,2.13,-0.96,3.11,-6.57
2024-06-05,88.6,113.8,117.79,,29.92,33.04,-17.04,-21.07,1.69,0.63,-12.2,1.65,3.21,1.58,5.24,-4.553
2024-06-06,86.76,113.78,117.69,,25.88,32.0,-18.76,-21.07,-2.07,-3.67,-15.71,2.24,3.19,2.61,5.34,-6.231
2024-06-07,86.76,113.65,117.41,,24.89,31.67,-18.76,-21.07,0.0,-2.07,-16.31,1.32,2.55,2.38,4.81,-6.566
2024-06-10,83.27,113.94,117.82,,34.55,33.11,-22.03,-22.03,-4.03,-6.21,-20.11,1.46,2.64,2.16,5.21,-7.932
2024-06-11,82.54,114.25,118.85,,34.17,28.94,-22.72,-22.72,-0.88,-5.27,-16.23,1.59,2.95,2.89,5.83,-7.175
2024-06-12,79.96,115.22,120.67,,25.85,28.89,-25.13,-25.13,-3.12,-9.75,-19.89,1.25,3.32,2.45,6.65,-9.024
2024-06-13,77.39,115.49,121.08,,27.24,28.09,-27.54,-27.54,-3.22,-10.81,-23.73,1.51,2.37,2.88,5.53,-11.363
2024-06-14,71.69,115.45,121.22,,37.25,35.12,-32.87,-32.87,-7.36,-17.37,-28.57,1.58,2.54,3.24,5.93,-11.233
2024-06-17,69.85,116.33,122.37,,37.94,34.87,-34.6,-34.6,-2.56,-16.11,-28.17,2.1,3.2,3.86,7.02,-11.126
2024-06-18,69.26,116.63,122.41,,38.12,34.13,-35.15,-35.15,-0.84,-16.08,-29.17,2.08,3.37,2.99,6.36,-11.863
2024-06-19,65.96,116.63,122.41,,39.09,35.65,-38.24,-38.24,-4.78,-17.52,-30.6,1.22,3.11,1.44,6.12,-12.017
2024-06-20,64.71,116.33,121.45,,41.3,34.67,-39.41,-39.41,-1.9,-16.39,-32.31,0.73,3.13,0.31,5.48,-13.212
2024-06-21,63.38,116.15,121.22,,23.12,34.04,-40.65,-40.65,-2.05,-11.59,-33.69,0.61,3.74,0.0,5.7,-14.179
2024-06-24,64.34,115.79,119.91,,36.04,35.51,-39.76,-40.65,1.51,-7.89,-30.28,-0.46,2.7,-2.02,3.4,-11.91
2024-06-25,63.24,116.25,121.42,,35.39,35.21,-40.79,-40.79,-1.71,-8.7,-31.2,-0.32,3.1,-0.81,4.71,-12.463
2024-06-26,61.4,116.43,122.02,,26.9,35.43,-42.51,-42.51,-2.91,-6.91,-31.84,-0.17,3.24,-0.32,4.61,-12.691
2024-06-27,61.76,116.54,122.39,,29.75,36.32,-42.17,-42.51,0.6,-4.55,-29.85,0.18,4.1,0.77,5.54,-11.44
2024-06-28,60.81,116.06,121.52,,28.75,33.38,-43.06,-43.06,-1.55,-4.06,-32.49,-0.08,4.3,0.24,5.95,-13.829
2024-07-01,63.24,116.37,122.53,,43.16,39.01,-40.79,-43.06,3.99,-1.71,-28.63,0.5,3.74,2.19,6.84,-10.103
2024-07-02,62.13,117.09,123.55,,43.22,38.48,-41.82,-43.06,-1.74,-1.74,-30.02,0.73,4.27,1.76,7.13,-10.852
2024-07-03,66.69,117.69,124.64,,61.81,49.48,-37.56,-43.06,7.34,8.62,-23.46,1.08,4.64,2.15,7.9,-6.208
2024-07-04,67.79,117.69,124.64,,61.05,49.46,-36.52,-43.06,1.65,9.76,-23.49,0.99,3.42,1.85,5.82,-6.219
2024-07-05,67.35,118.33,125.77,,58.08,49.39,-36.94,-43.06,-0.65,10.76,-22.37,1.95,4.0,3.5,6.87,-5.881
2024-07-08,66.25,118.45,126.12,,60.34,49.24,-37.97,-43.06,-1.64,4.77,-23.64,1.79,4.22,2.93,7.42,-6.299
2024-07-09,62.28,118.54,126.3,,77.56,51.08,-41.69,-43.06,-5.99,0.24,-25.21,1.23,4.03,2.22,7.19,-6.534
2024-07-10,62.72,119.75,127.79,,47.13,51.55,-41.27,-43.06,0.71,-5.95,-24.01,1.75,4.81,2.52,7.52,-6.104
2024-07-11,64.04,118.7,125.3,,48.94,52.34,-40.03,-43.06,2.11,-5.53,-19.91,0.86,3.02,0.52,3.83,-4.813
2024-07-12,67.87,119.35,126.08,,70.52,56.91,-36.45,-43.06,5.97,0.76,-12.3,0.87,3.34,0.25,4.14,-2.489
2024-07-15,67.57,119.69,126.59,,69.01,51.26,-36.73,-43.06,-0.43,2.0,-5.74,1.05,3.68,0.37,4.43,-1.141
2024-07-16,69.78,120.46,126.84,,39.24,51.89,-34.66,-43.06,3.26,12.04,-0.11,1.62,3.54,0.43,3.65,0.221
2024-07-17,68.68,118.78,123.33,,47.64,52.11,-35.7,-43.06,-1.58,9.5,-0.85,-0.81,1.85,-3.49,0.75,0.05
2024-07-18,70.37,117.85,122.47,,47.82,49.71,-34.11,-43.06,2.46,9.87,6.69,-0.72,1.05,-2.25,0.05,1.8
2024-07-19,67.5,117.01,121.48,,47.62,51.49,-36.8,-43.06,-4.08,-0.54,4.32,-1.97,0.58,-3.65,0.03,1.229
2024-07-22,69.04,118.27,123.41,,50.17,51.25,-35.35,-43.06,2.29,2.18,8.93,-1.19,1.83,-2.52,1.8,2.25
2024-07-23,66.99,118.09,123.34,,47.8,52.43,-37.28,-43.06,-2.98,-4.0,4.11,-1.97,1.98,-2.77,2.86,1.171
2024-07-24,66.99,115.35,118.85,,47.45,51.96,-37.28,-43.06,0.0,-2.46,5.93,-2.88,-0.77,-3.64,-2.12,1.578
2024-07-25,65.74,114.76,117.75,,40.01,51.27,-38.45,-43.06,-1.87,-6.58,7.07,-2.62,-1.44,-3.86,-3.5,1.843
2024-07-26,74.45,116.03,118.95,,103.62,67.98,-30.29,-43.06,13.26,10.29,20.54,-0.83,-0.43,-2.08,-2.8,3.624
2024-07-29,72.94,116.13,119.04,,107.67,68.23,-31.7,-43.06,-2.02,5.64,19.95,-1.81,0.06,-3.54,-2.04,3.527
2024-07-30,72.5,115.55,117.51,,102.97,67.5,-32.12,-43.06,-0.6,8.23,14.65,-2.15,-0.71,-4.72,-4.09,2.748
2024-07-31,72.35,117.38,120.61,,103.2,67.0,-32.25,-43.06,-0.2,8.01,16.45,1.75,0.24,1.48,-2.38,3.044
2024-08-01,73.38,115.77,117.83,,98.55,62.74,-31.29,-43.06,1.42,11.63,10.03,0.88,-1.63,0.07,-5.47,2.12
2024-08-02,68.97,113.64,114.97,,44.66,66.51,-35.42,-43.06,-6.01,-7.36,1.74,-2.06,-3.44,-3.35,-7.76,0.617
2024-08-05,66.47,110.23,111.02,,47.25,67.75,-37.76,-43.06,-3.62,-8.87,-1.31,-5.07,-6.84,-6.74,-11.73,0.079
2024-08-06,65.44,111.38,112.16,,46.2,67.73,-38.73,-43.06,-1.55,-9.74,-1.22,-3.61,-5.97,-4.55,-11.07,0.094
2024-08-07,67.43,110.51,110.99,,58.25,64.77,-36.87,-43.06,3.03,-6.81,8.26,-5.85,-6.77,-7.98,-12.12,1.771
2024-08-08,67.5,113.06,114.17,,54.97,64.78,-36.8,-43.06,0.11,-8.02,7.62,-2.34,-5.58,-3.11,-10.66,1.66
2024-08-09,67.79,113.59,114.76,,39.23,64.49,-36.52,-43.06,0.44,-1.71,5.86,-0.04,-4.3,-0.18,-8.41,1.356
2024-08-12,66.69,113.59,115.0,,30.14,61.44,-37.56,-43.06,-1.63,0.33,-1.73,3.05,-4.83,3.58,-8.79,-0.061
2024-08-13,65.96,115.51,117.79,,28.75,61.54,-38.24,-43.06,-1.1,0.79,-2.39,3.71,-3.49,5.01,-6.96,-0.191
2024-08-14,65.74,115.95,117.82,,13.53,60.35,-38.45,-43.06,-0.33,-2.51,-5.8,4.92,-3.74,6.15,-7.11,-0.91
2024-08-15,66.91,117.82,120.57,,21.34,60.52,-37.35,-43.06,1.79,-0.87,-2.57,4.21,-0.81,5.61,-2.24,-0.24
2024-08-16,67.35,118.05,120.83,,21.79,59.89,-36.94,-43.06,0.66,-0.65,-4.28,3.93,0.17,5.29,-1.34,-0.603
2024-08-19,67.72,119.2,122.51,,17.35,58.19,-36.59,-43.06,0.55,1.54,0.33,4.94,1.88,6.53,0.85,0.332
2024-08-20,73.09,118.97,122.1,,52.92,63.89,-31.57,-43.06,7.93,10.81,5.86,2.99,0.59,3.66,-1.06,1.361
2024-08-21,76.1,119.47,122.8,,49.25,63.97,-28.74,-43.06,4.12,15.77,13.61,3.04,1.17,4.23,-0.44,2.693
2024-08-22,74.26,118.4,120.74,,62.95,64.83,-30.46,-43.06,-2.42,10.99,10.87,0.49,2.64,0.14,1.6,2.21
2024-08-23,75.74,119.76,122.52,,61.64,64.38,-29.09,-43.06,1.98,12.45,15.21,1.45,4.36,1.4,4.05,2.942
2024-08-26,75.92,119.39,121.47,,62.26,45.57,-28.92,-43.06,0.24,12.11,1.98,0.15,2.89,-0.84,2.12,0.73
2024-08-27,77.21,119.58,121.67,,38.37,45.17,-27.71,-43.06,1.69,5.63,5.85,0.51,2.97,-0.35,2.21,1.725
2024-08-28,76.1,118.86,120.31,,30.46,45.47,-28.74,-43.06,-1.43,0.0,4.97,-0.51,2.86,-2.03,2.38,1.496
2024-08-29,76.1,118.86,120.04,,21.96,45.45,-28.74,-43.06,0.0,2.48,5.18,0.38,1.26,-0.58,-0.47,1.55
2024-08-30,77.21,120.06,121.39,,19.93,45.46,-27.71,-43.06,1.45,1.94,5.21,0.24,3.7,-0.92,3.02,1.557
2024-09-02,76.1,120.06,121.39,,23.86,39.9,-28.74,-43.06,-1.43,0.24,10.34,0.56,5.65,-0.07,5.59,3.153
2024-09-03,74.63,117.52,117.43,,22.0,38.08,-30.12,-43.06,-1.93,-3.33,12.28,-1.72,6.61,-3.48,5.78,3.836
2024-09-04,75.55,117.33,117.08,,24.2,37.33,-29.26,-43.06,1.23,-0.72,15.45,-1.29,5.34,-2.69,4.38,4.807
2024-09-05,74.82,116.97,117.38,,24.84,36.77,-29.95,-43.06,-0.97,-1.69,10.96,-1.58,5.84,-2.22,5.75,3.573
2024-09-06,74.26,114.96,114.38,,19.17,37.01,-30.46,-43.06,-0.74,-3.81,10.02,-4.25,1.68,-5.77,0.18,3.275
2024-09-09,74.45,116.29,115.71,,19.22,37.02,-30.29,-43.06,0.25,-2.17,9.82,-3.14,2.37,-4.68,0.83,3.214
2024-09-10,74.26,116.81,116.68,,13.94,36.33,-30.46,-43.06,-0.25,-0.49,11.36,-0.6,2.83,-0.64,1.46,3.73
2024-09-11,75.74,118.05,119.21,,18.65,36.15,-29.09,-43.06,1.98,0.24,14.83,0.62,2.2,1.82,1.21,4.772
2024-09-12,76.1,118.94,120.4,,16.31,35.97,-28.74,-43.06,0.49,1.72,15.77,1.68,2.58,2.58,2.19,5.07
2024-09-13,76.1,119.58,121.19,,13.89,35.83,-28.74,-43.06,0.0,2.48,13.74,4.02,1.49,5.95,0.51,4.489
2024-09-16,74.26,119.73,120.56,,25.16,37.36,-30.46,-43.06,-2.42,-0.25,10.26,2.96,1.42,4.19,-0.22,3.318
2024-09-17,76.84,119.76,120.8,,35.08,38.76,-28.06,-43.06,3.47,3.47,13.46,2.53,0.47,3.54,-1.39,4.103
2024-09-18,75.92,119.42,120.43,,35.04,28.7,-28.92,-43.06,-1.2,0.24,3.87,1.15,0.38,1.02,-1.37,1.726
2024-09-19,76.1,121.44,123.45,,34.9,24.9,-28.74,-43.06,0.24,-0.0,0.0,2.11,1.65,2.53,0.53,0.118
2024-09-20,72.35,121.21,123.0,,49.53,29.15,-32.25,-43.06,-4.93,-4.93,-2.57,1.36,2.37,1.49,1.87,-0.933
2024-09-23,72.06,121.55,123.18,,47.85,28.15,-32.53,-43.06,-0.41,-2.97,-4.85,1.52,1.49,2.17,0.54,-1.984
2024-09-24,72.43,121.85,123.86,,35.07,28.22,-32.19,-43.06,0.51,-5.74,-4.6,1.75,2.07,2.53,1.97,-1.865
2024-09-25,70.37,121.63,123.92,,37.08,28.73,-34.11,-43.06,-2.84,-7.31,-8.86,1.85,1.71,2.9,1.84,-3.727
2024-09-26,71.32,122.12,124.66,,40.99,29.13,-33.22,-43.06,1.36,-6.28,-6.28,0.56,2.74,0.98,3.61,-2.528
2024-09-27,71.84,121.96,124.17,,26.07,29.33,-32.74,-43.06,0.72,-0.71,-5.6,0.62,2.61,0.95,3.44,-2.216
