Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly,Sharpe_Monthly_Rolling
2022-02-22,76.31,89.8,85.65,,25.53,37.06,-21.45,-21.45,-0.57,-7.11,-10.75,-3.72,-2.39,-5.36,-3.42,-3.496
2022-02-23,75.25,88.15,83.45,,24.16,36.26,-22.54,-22.54,-1.4,-7.96,-9.44,-5.58,-3.01,-7.69,-3.71,-3.102
2022-02-24,80.29,89.47,86.24,,57.05,43.04,-17.35,-22.54,6.7,2.13,-0.86,-2.09,-1.41,-1.77,-0.51,-0.038
2022-02-25,90.64,91.47,87.66,,97.64,60.68,-6.7,-22.54,12.89,18.1,15.43,0.82,1.34,1.08,2.56,3.123
2022-02-28,90.85,91.25,88.02,,97.12,59.76,-6.48,-22.54,0.24,18.37,11.62,0.58,-1.31,1.5,-0.14,2.483
2022-03-01,90.63,89.83,86.62,,96.27,57.83,-6.71,-22.54,-0.25,18.76,6.26,0.03,-4.63,1.13,-4.97,1.524
2022-03-02,86.85,91.51,88.03,,106.84,59.92,-10.6,-22.54,-4.17,15.42,1.59,3.81,-3.52,5.48,-4.14,0.587
2022-03-03,85.93,91.03,86.66,,104.46,59.15,-11.55,-22.54,-1.06,7.03,3.39,1.74,-4.92,0.48,-6.1,0.946
2022-03-04,87.36,90.31,85.22,,34.48,58.47,-10.07,-22.54,1.67,-3.62,7.83,-1.27,-3.32,-2.78,-4.07,1.816
2022-03-07,86.09,87.64,82.13,,33.62,58.83,-11.38,-22.54,-1.46,-5.24,5.61,-3.95,-6.65,-6.69,-8.99,1.381
2022-03-08,86.12,87.01,81.9,,34.1,58.12,-11.35,-22.54,0.04,-4.97,8.03,-3.15,-6.98,-5.45,-8.71,1.86
2022-03-09,86.57,89.24,84.85,,19.87,57.63,-10.89,-22.54,0.52,-0.32,5.94,-2.48,-5.39,-3.61,-6.61,1.463
2022-03-10,86.1,88.86,84.04,,18.53,57.69,-11.37,-22.54,-0.54,0.2,4.57,-2.38,-7.14,-3.01,-9.39,1.191
2022-03-11,83.5,87.71,82.21,,22.18,58.7,-14.04,-22.54,-3.02,-4.41,2.29,-2.88,-6.66,-3.53,-9.46,0.729
2022-03-14,79.59,87.06,80.53,,35.3,61.0,-18.07,-22.54,-4.68,-7.55,-1.69,-0.67,-5.56,-1.95,-8.77,-0.058
2022-03-15,81.11,88.92,82.88,,42.34,61.27,-16.51,-22.54,1.91,-5.82,1.02,2.2,-3.16,1.2,-6.11,0.479
2022-03-16,83.58,90.91,86.01,,51.46,61.65,-13.97,-22.54,3.04,-3.46,1.73,1.87,-2.53,1.37,-4.97,0.615
2022-03-17,86.86,92.03,87.15,,60.99,62.95,-10.59,-22.54,3.92,0.88,6.25,3.57,-1.42,3.69,-3.61,1.444
2022-03-18,86.91,93.11,88.93,,54.19,61.09,-10.54,-22.54,0.06,4.08,10.56,6.16,1.89,8.18,1.29,2.255
2022-03-21,85.41,93.07,88.58,,36.31,60.75,-12.09,-22.54,-1.73,7.3,11.28,6.9,2.58,9.99,2.14,2.393
2022-03-22,86.44,94.12,90.31,,36.08,60.75,-11.02,-22.54,1.21,6.57,12.63,5.85,3.74,8.96,4.14,2.632
2022-03-23,85.42,92.96,89.12,,35.72,60.94,-12.08,-22.54,-1.19,2.2,11.93,2.26,3.52,3.62,4.04,2.503
2022-03-24,87.01,94.3,90.84,,24.27,60.64,-10.44,-22.54,1.86,0.17,15.63,2.46,6.97,4.24,8.85,3.161
2022-03-25,87.1,94.77,90.7,,24.28,56.67,-10.34,-22.54,0.11,0.22,8.49,1.79,5.93,1.98,5.16,1.987
2022-03-28,88.65,95.45,91.88,,20.5,34.75,-8.74,-22.54,1.78,3.8,-2.19,2.56,4.35,3.73,4.82,-0.599
2022-03-29,94.44,96.62,93.58,,46.39,41.63,-2.78,-22.54,6.53,9.26,3.95,2.66,5.89,3.62,6.31,1.315
2022-03-30,96.51,96.01,92.44,,38.06,42.14,-0.66,-22.54,2.18,12.98,6.48,3.28,6.88,3.73,6.72,1.991
2022-03-31,99.67,94.51,91.02,,37.91,39.95,0.0,-22.54,3.28,14.55,14.76,0.23,3.28,0.2,3.41,4.338
2022-04-01,97.04,94.83,91.29,,52.35,41.17,-2.64,-22.54,-2.64,11.41,12.93,0.06,4.18,0.65,5.34,3.749
2022-04-04,93.91,95.6,93.02,,65.46,43.04,-5.78,-22.54,-3.23,5.93,7.5,0.16,5.86,1.24,9.16,2.223
2022-04-05,92.01,94.4,90.92,,47.48,43.39,-7.69,-22.54,-2.03,-2.58,6.88,-2.3,7.71,-2.84,10.7,2.047
2022-04-06,91.96,93.48,88.9,,41.88,43.4,-7.74,-22.54,-0.06,-4.72,6.77,-2.64,7.44,-3.83,8.54,2.02
2022-04-07,95.45,93.88,88.96,,45.22,45.02,-4.23,-22.54,3.8,-4.23,10.26,-0.67,5.2,-2.27,4.84,2.821
2022-04-08,95.41,93.63,87.76,,42.35,44.91,-4.28,-22.54,-0.04,-1.68,10.81,-1.27,5.37,-3.86,4.43,2.962
2022-04-11,94.86,92.05,85.85,,34.25,43.25,-4.82,-22.54,-0.57,1.01,13.6,-3.71,4.95,-7.71,4.42,3.754
2022-04-12,92.78,91.74,85.59,,34.97,40.13,-6.91,-22.54,-2.2,0.84,16.56,-2.82,5.38,-5.86,6.28,4.788
2022-04-13,94.89,92.76,87.33,,37.77,40.29,-4.79,-22.54,2.28,3.2,16.99,-0.77,4.32,-1.77,5.37,4.881
2022-04-14,95.58,91.64,85.46,,26.16,39.44,-4.11,-22.54,0.72,0.13,14.36,-2.39,0.8,-3.93,-0.64,4.28
2022-04-18,95.28,91.62,85.34,,26.28,37.73,-4.41,-22.54,-0.31,-0.13,9.69,-2.15,-0.45,-2.76,-2.07,3.126
2022-04-19,96.53,93.09,87.18,,27.16,37.81,-3.15,-22.54,1.31,1.76,11.06,1.13,-0.02,1.55,-1.97,3.517
2022-04-20,98.29,93.03,86.11,,16.04,37.13,-1.38,-22.54,1.83,5.94,15.09,1.41,-0.04,0.61,-2.78,4.731
2022-04-21,96.52,91.66,84.33,,22.9,38.06,-3.16,-22.54,-1.8,1.71,11.65,-1.19,-2.61,-3.44,-6.62,3.664
2022-04-22,90.94,89.12,82.18,,48.46,43.62,-8.76,-22.54,-5.78,-4.85,6.47,-2.75,-4.14,-3.83,-7.78,1.934
2022-04-25,94.67,89.62,83.24,,60.7,45.27,-5.02,-22.54,4.1,-0.64,8.8,-2.18,-4.96,-2.46,-8.36,2.456
2022-04-26,91.89,87.1,79.95,,62.09,46.75,-7.8,-22.54,-2.93,-4.8,5.49,-6.43,-8.1,-8.29,-11.85,1.597
2022-04-27,90.17,87.28,79.94,,57.14,47.0,-9.53,-22.54,-1.87,-8.26,1.71,-6.18,-8.56,-7.17,-13.0,0.656
2022-04-28,90.68,89.44,82.39,,59.2,40.9,-9.01,-22.54,0.57,-6.04,-3.98,-2.42,-7.43,-2.3,-11.96,-0.995
2022-04-29,90.04,86.2,78.95,,43.19,40.03,-9.66,-22.54,-0.71,-0.99,-6.7,-3.27,-10.22,-3.93,-14.59,-1.883
2022-05-02,90.07,86.69,80.24,,22.62,37.9,-9.63,-22.54,0.04,-4.85,-9.63,-3.28,-8.28,-3.61,-11.85,-3.016
2022-05-03,87.97,87.11,80.42,,19.56,37.69,-11.74,-22.54,-2.34,-4.27,-9.35,0.01,-8.15,0.58,-11.9,-2.936
2022-05-04,91.15,89.71,82.99,,34.69,38.76,-8.54,-22.54,3.62,1.09,-2.94,2.78,-6.16,3.81,-10.79,-0.736
2022-05-05,85.99,86.51,78.84,,53.84,42.85,-13.72,-22.54,-5.66,-5.17,-6.54,-3.28,-8.36,-4.3,-13.28,-1.684
2022-05-06,85.78,86.02,77.74,,54.1,42.84,-13.94,-22.54,-0.25,-4.73,-6.72,-0.21,-7.98,-1.54,-12.56,-1.738
2022-05-09,83.75,83.26,74.4,,54.12,40.69,-15.97,-22.54,-2.37,-7.02,-12.26,-3.95,-11.31,-7.28,-16.36,-3.648
2022-05-10,86.27,83.47,75.13,,61.14,42.54,-13.44,-22.54,3.01,-1.93,-9.57,-4.18,-10.86,-6.58,-14.39,-2.628
2022-05-11,83.39,82.09,72.74,,52.13,43.71,-16.34,-22.54,-3.34,-8.52,-12.1,-8.49,-10.82,-12.35,-15.27,-3.318
2022-05-12,87.41,81.99,72.78,,55.29,47.08,-12.29,-22.54,4.83,1.65,-5.78,-5.23,-10.63,-7.69,-14.96,-1.29
2022-05-13,87.12,83.94,75.56,,55.36,46.17,-12.6,-22.54,-0.34,1.56,-8.2,-2.41,-9.51,-2.8,-13.48,-1.997
2022-05-16,87.53,83.61,74.65,,49.97,46.11,-12.18,-22.54,0.48,4.52,-8.42,0.42,-8.76,0.34,-12.65,-2.063
2022-05-17,88.82,85.3,76.71,,47.04,46.56,-10.88,-22.54,1.48,2.96,-6.77,2.19,-6.9,2.1,-10.11,-1.582
2022-05-18,87.33,81.85,73.09,,39.02,46.41,-12.38,-22.54,-1.68,4.73,-9.53,-0.29,-12.07,0.47,-16.16,-2.361
2022-05-19,88.77,81.38,72.9,,21.87,46.31,-10.93,-22.54,1.65,1.55,-9.68,-0.75,-12.53,0.15,-15.35,-2.412
2022-05-20,90.32,81.39,72.68,,22.91,46.63,-9.38,-22.54,1.75,3.68,-6.42,-3.05,-11.2,-3.82,-13.81,-1.482
2022-05-23,89.23,82.9,73.84,,26.87,42.32,-10.47,-22.54,-1.21,1.94,-1.88,-0.85,-6.98,-1.09,-10.16,-0.336
2022-05-24,91.0,82.22,72.1,,28.36,40.29,-8.69,-22.54,1.99,2.45,-3.87,-3.6,-8.25,-6.01,-13.38,-0.982
2022-05-25,91.83,83.0,73.19,,20.75,39.13,-7.87,-22.54,0.9,5.15,-0.07,1.4,-4.71,0.15,-8.45,0.166
2022-05-26,91.31,84.65,75.15,,22.35,38.59,-8.38,-22.54,-0.56,2.86,1.27,4.03,-3.01,3.09,-5.99,0.576
2022-05-27,89.56,86.75,77.65,,25.21,39.16,-10.14,-22.54,-1.92,-0.84,-1.24,6.58,-3.01,6.84,-5.75,-0.194
2022-05-30,89.56,86.75,77.65,,23.45,39.08,-10.14,-22.54,0.0,0.37,-0.53,4.64,0.64,5.17,-1.65,0.022
2022-05-31,89.21,86.2,77.33,,16.25,39.1,-10.49,-22.54,-0.39,-1.97,-0.96,4.84,-0.56,7.25,-3.63,-0.109
2022-06-01,86.25,85.56,76.78,,21.73,39.97,-13.46,-22.54,-3.32,-6.07,-1.96,3.08,-1.78,4.89,-4.53,-0.401
2022-06-02,89.47,87.13,78.84,,42.02,40.1,-10.24,-22.54,3.73,-2.02,-1.85,2.93,-2.87,4.91,-5.0,-0.367
2022-06-03,88.21,85.71,76.89,,40.98,35.0,-11.5,-22.54,-1.41,-1.51,2.57,-1.2,-0.92,-0.98,-2.48,1.037
2022-06-06,88.72,85.98,77.2,,41.44,35.0,-10.99,-22.54,0.58,-0.94,3.43,-0.89,-0.05,-0.58,-0.69,1.321
2022-06-07,89.43,86.8,77.93,,41.89,33.79,-10.27,-22.54,0.81,0.25,6.79,0.69,4.25,0.78,4.75,2.496
2022-06-08,87.28,85.86,77.36,,37.54,33.6,-12.43,-22.54,-2.41,1.19,1.16,0.35,2.87,0.77,2.97,0.573
2022-06-09,86.56,83.82,75.24,,21.52,31.43,-13.15,-22.54,-0.82,-3.25,3.81,-3.81,2.1,-4.57,3.43,1.576
2022-06-10,86.98,81.38,72.59,,21.51,26.59,-12.73,-22.54,0.48,-1.39,-0.5,-5.05,-0.74,-5.6,-0.27,-0.1
2022-06-13,83.6,78.22,69.19,,31.41,29.78,-16.12,-22.54,-3.88,-5.77,-4.03,-9.02,-6.82,-10.38,-8.44,-1.516
2022-06-14,82.43,77.93,69.31,,26.14,29.97,-17.3,-22.54,-1.41,-7.84,-5.83,-10.22,-6.8,-11.06,-7.15,-2.26
2022-06-15,83.58,79.06,71.04,,32.08,29.92,-16.14,-22.54,1.4,-4.24,-5.91,-7.92,-7.31,-8.17,-7.39,-2.295
2022-06-16,82.08,76.49,68.14,,32.76,29.98,-17.64,-22.54,-1.79,-5.17,-6.01,-8.74,-6.55,-9.43,-6.76,-2.333
2022-06-17,83.13,76.66,69.12,,35.46,29.7,-16.59,-22.54,1.28,-4.42,-6.35,-5.79,-5.79,-4.78,-5.18,-2.506
2022-06-20,83.13,76.66,69.12,,23.43,28.79,-16.59,-22.54,0.0,-0.56,-7.96,-1.99,-5.81,-0.1,-4.9,-3.313
2022-06-21,80.45,78.54,70.85,,31.85,30.33,-19.28,-22.54,-3.23,-2.4,-9.84,0.78,-5.26,2.23,-4.04,-3.943
2022-06-22,83.64,78.44,70.75,,44.19,33.02,-16.08,-22.54,3.97,0.08,-8.09,-0.79,-4.61,-0.42,-1.88,-2.902
2022-06-23,87.32,79.18,71.9,,49.49,36.74,-12.39,-22.54,4.39,6.38,-4.91,3.52,-4.6,5.51,-1.77,-1.468
2022-06-24,92.07,81.6,74.3,,57.63,41.59,-7.62,-22.54,5.44,10.76,0.83,6.45,-3.6,7.49,-1.13,0.435
2022-06-27,92.98,81.36,73.77,,55.74,41.05,-6.71,-22.54,0.99,11.85,3.82,6.13,-6.21,6.73,-5.0,1.29
2022-06-28,88.8,79.72,71.57,,63.82,44.18,-10.9,-22.54,-4.49,10.39,-0.85,1.51,-8.1,1.01,-7.83,-0.022
2022-06-29,90.88,79.67,71.55,,61.76,44.88,-8.82,-22.54,2.33,8.65,1.87,1.57,-7.58,1.13,-7.48,0.708
2022-06-30,88.97,78.97,70.59,,61.32,43.88,-10.73,-22.54,-2.09,1.9,3.16,-0.27,-7.7,-1.81,-8.05,1.059
2022-07-01,90.41,79.8,71.23,,45.61,42.31,-9.29,-22.54,1.61,-1.81,1.05,-2.21,-8.42,-4.13,-9.65,0.497
2022-07-04,90.41,79.8,71.23,,44.34,41.97,-9.29,-22.54,0.0,-2.77,2.5,-1.92,-6.89,-3.44,-7.37,0.904
2022-07-05,90.8,79.93,72.47,,26.99,41.95,-8.9,-22.54,0.44,2.25,2.35,0.26,-7.04,1.26,-6.13,0.863
2022-07-06,89.94,80.21,72.73,,22.26,42.04,-9.77,-22.54,-0.95,-1.03,0.56,0.69,-7.59,1.65,-6.68,0.359
2022-07-07,93.11,81.41,74.39,,27.34,42.67,-6.58,-22.54,3.53,4.65,6.68,3.1,-5.18,5.37,-3.85,2.025
2022-07-08,93.62,81.35,74.48,,26.7,42.46,-6.07,-22.54,0.55,3.56,8.16,1.94,-2.95,4.56,-1.01,2.422
2022-07-11,94.23,80.41,72.8,,25.99,42.47,-5.46,-22.54,0.65,4.23,8.34,0.76,-1.19,2.2,0.29,2.469
2022-07-12,92.36,79.67,72.1,,33.09,40.52,-7.33,-22.54,-1.98,1.72,10.48,-0.33,1.84,-0.51,4.21,3.15
2022-07-13,92.3,79.31,72.0,,31.43,39.98,-7.4,-22.54,-0.07,2.63,11.98,-1.13,1.77,-1.01,3.87,3.594
2022-07-14,94.42,79.07,72.02,,24.53,40.34,-5.26,-22.54,2.3,1.41,12.97,-2.88,0.01,-3.19,1.37,3.831
2022-07-15,96.09,80.59,73.31,,26.76,39.54,-3.59,-22.54,1.77,2.64,17.06,-0.93,5.36,-1.57,7.57,4.986
2022-07-18,96.0,79.92,72.71,,27.07,39.61,-3.68,-22.54,-0.09,1.88,15.49,-0.61,4.25,-0.11,5.2,4.564
2022-07-19,98.33,82.12,74.98,,19.91,39.95,-1.34,-22.54,2.43,6.47,18.29,3.09,7.13,3.98,8.47,5.255
2022-07-20,98.32,82.61,76.16,,19.66,37.3,-1.35,-22.54,-0.01,6.53,22.22,4.16,5.18,5.78,7.48,6.663
2022-07-21,101.74,83.42,77.19,,24.65,36.84,0.0,-22.54,3.48,7.75,21.64,5.5,6.36,7.19,9.11,6.585
2022-07-22,100.32,82.65,75.75,,31.8,35.48,-1.4,-22.54,-1.4,4.4,14.89,2.55,4.37,3.33,5.36,4.879
2022-07-25,100.1,82.75,75.42,,32.07,31.06,-1.62,-22.54,-0.22,4.26,8.71,3.55,1.41,3.72,1.51,3.383
2022-07-26,100.28,81.8,74.01,,28.95,30.99,-1.44,-22.54,0.18,1.98,7.85,-0.4,0.54,-1.29,0.33,3.078
2022-07-27,101.44,83.94,77.02,,29.08,25.5,-0.29,-22.54,1.16,3.17,14.23,1.61,5.29,1.13,7.61,6.402
2022-07-28,100.32,84.96,77.85,,16.31,25.42,-1.4,-22.54,-1.11,-1.4,10.39,1.84,6.64,0.85,8.81,4.799
2022-07-29,99.16,86.16,79.31,,15.35,24.41,-2.54,-22.54,-1.16,-1.16,11.44,4.26,9.11,4.7,12.35,5.455
2022-08-01,101.7,85.92,79.17,,25.09,25.16,-0.04,-22.54,2.56,1.6,12.49,3.83,7.67,4.98,11.15,5.749
2022-08-02,102.23,85.35,79.04,,25.08,25.07,0.0,-22.54,0.53,1.95,13.08,4.34,6.95,6.8,10.97,6.02
2022-08-03,101.69,86.68,81.09,,24.71,25.38,-0.53,-22.54,-0.53,0.24,11.99,3.27,8.45,5.28,11.89,5.489
2022-08-04,99.03,86.62,81.42,,30.77,27.21,-3.14,-22.54,-2.62,-1.29,10.11,1.95,7.98,4.59,11.96,4.386
2022-08-05,99.74,86.47,81.02,,30.13,24.87,-2.43,-22.54,0.72,0.59,7.13,0.36,6.22,2.15,8.92,3.444
2022-08-08,99.78,86.37,80.94,,21.34,24.88,-2.4,-22.54,0.03,-1.89,6.57,0.52,6.17,2.23,8.67,3.193
2022-08-09,99.76,86.0,79.97,,20.23,24.88,-2.41,-22.54,-0.01,-2.41,5.87,0.76,6.95,1.18,9.86,2.875
2022-08-10,100.33,87.83,82.28,,21.52,23.48,-1.86,-22.54,0.57,-1.33,8.63,1.33,10.25,1.47,14.12,4.35
2022-08-11,99.56,87.77,81.8,,9.3,23.78,-2.61,-22.54,-0.77,0.54,7.87,1.33,10.67,0.47,13.62,3.944
2022-08-12,100.87,89.29,83.51,,12.22,22.99,-1.34,-22.54,1.31,1.12,6.82,3.26,12.92,3.08,15.96,3.559
2022-08-15,102.75,89.64,84.03,,16.54,23.08,0.0,-22.54,1.86,2.98,6.93,3.79,11.23,3.82,14.63,3.598
2022-08-16,102.4,89.81,83.87,,17.42,23.15,-0.33,-22.54,-0.33,2.65,6.67,4.43,12.38,4.87,15.34,3.46
2022-08-17,101.08,89.16,82.82,,21.65,22.45,-1.62,-22.54,-1.29,0.75,2.79,1.52,8.57,0.65,10.46,1.579
2022-08-18,102.02,89.36,82.99,,20.41,22.61,-0.71,-22.54,0.93,2.47,3.76,1.82,8.18,1.45,8.97,2.068
2022-08-19,102.81,88.21,81.33,,19.39,19.36,0.0,-22.54,0.77,1.93,1.05,-1.21,5.74,-2.62,5.35,0.74
2022-08-22,102.65,86.32,79.25,,14.36,18.65,-0.16,-22.54,-0.16,-0.09,2.32,-3.7,4.45,-5.69,4.63,1.567
2022-08-23,99.95,86.13,79.25,,23.77,20.93,-2.78,-22.54,-2.63,-2.4,-0.15,-4.1,4.08,-5.5,5.08,0.014
2022-08-24,98.02,86.38,79.57,,25.49,21.95,-4.66,-22.54,-1.92,-3.02,-2.25,-3.12,5.6,-3.92,7.52,-1.138
2022-08-25,99.96,87.6,80.9,,30.1,22.7,-2.77,-22.54,1.97,-2.02,-1.46,-1.98,4.36,-2.51,5.04,-0.671
2022-08-26,96.14,84.65,77.72,,35.95,25.98,-6.48,-22.54,-3.82,-6.48,-4.16,-4.04,-0.36,-4.44,-0.17,-1.838
2022-08-29,95.09,84.08,76.92,,34.64,25.95,-7.51,-22.54,-1.1,-7.37,-4.11,-2.59,-2.41,-2.94,-3.01,-1.812
2022-08-30,94.49,83.16,76.06,,33.41,23.97,-8.1,-22.54,-0.63,-5.46,-7.09,-3.45,-3.22,-4.02,-3.93,-3.561
2022-08-31,95.32,82.51,75.63,,34.95,24.16,-7.28,-22.54,0.88,-2.76,-6.76,-4.49,-3.33,-4.95,-4.31,-3.355
2022-09-01,93.25,82.75,75.44,,27.86,24.99,-9.3,-22.54,-2.17,-6.71,-8.3,-5.53,-4.53,-6.76,-6.97,-4.031
2022-09-02,93.93,81.87,74.45,,20.39,23.92,-8.64,-22.54,0.73,-2.3,-5.15,-3.29,-5.48,-4.21,-8.57,-2.532
2022-09-05,93.93,81.87,74.45,,19.69,23.69,-8.64,-22.54,0.0,-1.21,-5.83,-2.64,-5.33,-3.22,-8.11,-2.923
2022-09-06,93.94,81.53,73.9,,19.42,23.68,-8.63,-22.54,0.01,-0.58,-5.85,-1.96,-5.6,-2.85,-8.7,-2.934
2022-09-07,97.91,83.03,75.48,,36.81,28.35,-4.77,-22.54,4.22,2.71,-1.86,0.63,-3.46,-0.21,-5.62,-0.661
2022-09-08,100.05,83.57,75.93,,28.51,29.36,-2.68,-22.54,2.19,7.3,-0.28,0.99,-4.85,0.65,-7.72,0.026
2022-09-09,99.96,84.85,77.53,,30.34,29.23,-2.77,-22.54,-0.1,6.41,0.4,3.65,-3.33,4.14,-5.22,0.302
2022-09-12,100.28,85.75,78.52,,29.58,28.88,-2.46,-22.54,0.32,6.76,-0.58,4.74,-3.97,5.46,-5.98,-0.105
2022-09-13,97.88,82.04,74.47,,39.53,29.16,-4.79,-22.54,-2.39,4.2,-4.73,0.63,-8.48,0.77,-11.38,-1.854
2022-09-14,97.26,82.32,75.02,,26.26,29.19,-5.39,-22.54,-0.63,-0.65,-5.02,-0.85,-8.34,-0.61,-10.55,-1.975
2022-09-15,97.69,81.39,73.95,,18.26,29.01,-4.98,-22.54,0.44,-2.36,-3.35,-2.62,-8.72,-2.61,-10.71,-1.27
2022-09-16,98.63,80.8,73.28,,20.97,29.03,-4.06,-22.54,0.96,-1.33,-3.32,-4.77,-9.58,-5.48,-11.7,-1.256
2022-09-19,98.62,81.36,73.83,,20.52,28.84,-4.07,-22.54,-0.01,-1.65,-4.07,-5.12,-7.77,-5.96,-9.21,-1.592
2022-09-20,98.35,80.44,73.13,,9.87,28.84,-4.33,-22.54,-0.27,0.48,-4.18,-1.95,-6.82,-1.79,-7.73,-1.639
2022-09-21,99.59,79.06,71.82,,10.19,27.82,-3.13,-22.54,1.26,2.39,-0.35,-3.96,-8.21,-4.26,-9.38,-0.02
2022-09-22,97.46,78.4,70.84,,21.27,28.02,-5.21,-22.54,-2.15,-0.24,-0.58,-3.67,-9.24,-4.2,-10.98,-0.115
2022-09-23,95.46,77.05,69.56,,23.0,27.89,-7.15,-22.54,-2.05,-3.22,-4.5,-4.65,-12.05,-5.07,-14.01,-1.846
2022-09-26,98.24,76.25,69.15,,34.52,26.62,-4.45,-22.54,2.91,-0.39,2.18,-6.28,-9.92,-6.35,-11.03,1.098
